event_id,session_id,user_id,property_id,event_type,event_timestamp,session_duration,referral_source,device_type,browser,operating_system
182007,182,489,,Page View,2024-07-28 05:34:22,3238,Social Media,Tablet,Firefox,macOS
182008,182,489,92.0,Click,2024-07-28 05:41:58,3351,Social Media,Tablet,Firefox,macOS
183000,183,134,,Page View,2024-08-07 21:49:47,560,Social Media,Desktop,Firefox,Windows
183001,183,134,44.0,Inquiry Submission,2024-08-07 21:59:07,784,Social Media,Desktop,Firefox,Windows
183002,183,134,,Page View,2024-08-07 22:02:51,1092,Social Media,Desktop,Firefox,Windows
183003,183,134,,Page View,2024-08-07 22:07:59,1331,Social Media,Desktop,Firefox,Windows
183004,183,134,10.0,Inquiry Submission,2024-08-07 22:11:58,1469,Social Media,Desktop,Firefox,Windows
183005,183,134,47.0,Inquiry Submission,2024-08-07 22:14:16,2012,Social Media,Desktop,Firefox,Windows
183006,183,134,9.0,Property View,2024-08-07 22:23:19,2247,Social Media,Desktop,Firefox,Windows
183007,183,134,,Page View,2024-08-07 22:27:14,2624,Social Media,Desktop,Firefox,Windows
183008,183,134,51.0,Inquiry Submission,2024-08-07 22:33:31,2678,Social Media,Desktop,Firefox,Windows
184000,184,368,,Page View,2024-08-01 05:08:54,575,Email Campaign,Tablet,Chrome,macOS
184001,184,368,4.0,Property View,2024-08-01 05:18:29,766,Email Campaign,Tablet,Chrome,macOS
184002,184,368,37.0,Click,2024-08-01 05:21:40,909,Email Campaign,Tablet,Chrome,macOS
184003,184,368,,Page View,2024-08-01 05:24:03,1441,Email Campaign,Tablet,Chrome,macOS
185000,185,46,46.0,Inquiry Submission,2024-07-27 00:20:21,115,Direct,Desktop,Chrome,iOS
185001,185,46,,Page View,2024-07-27 00:22:16,434,Direct,Desktop,Chrome,iOS
185002,185,46,25.0,Click,2024-07-27 00:27:35,518,Direct,Desktop,Chrome,iOS
185003,185,46,5.0,Click,2024-07-27 00:28:59,985,Direct,Desktop,Chrome,iOS
185004,185,46,,Page View,2024-07-27 00:36:46,1142,Direct,Desktop,Chrome,iOS
186000,186,27,71.0,Property View,2024-08-11 04:16:47,241,Email Campaign,Tablet,Chrome,iOS
186001,186,27,67.0,Property View,2024-08-11 04:20:48,662,Email Campaign,Tablet,Chrome,iOS
186002,186,27,57.0,Property View,2024-08-11 04:27:49,856,Email Campaign,Tablet,Chrome,iOS
187000,187,17,41.0,Click,2024-07-28 17:11:55,125,Referral,Tablet,Edge,iOS
187001,187,17,23.0,Click,2024-07-28 17:14:00,393,Referral,Tablet,Edge,iOS
187002,187,17,98.0,Click,2024-07-28 17:18:28,564,Referral,Tablet,Edge,iOS
187003,187,17,67.0,Property View,2024-07-28 17:21:19,873,Referral,Tablet,Edge,iOS
187004,187,17,16.0,Inquiry Submission,2024-07-28 17:26:28,1224,Referral,Tablet,Edge,iOS
187005,187,17,33.0,Inquiry Submission,2024-07-28 17:32:19,1300,Referral,Tablet,Edge,iOS
187006,187,17,41.0,Click,2024-07-28 17:33:35,1609,Referral,Tablet,Edge,iOS
188000,188,294,41.0,Property View,2024-08-07 14:12:05,240,Direct,Mobile,Chrome,Android
188001,188,294,,Page View,2024-08-07 14:16:05,703,Direct,Mobile,Chrome,Android
188002,188,294,44.0,Click,2024-08-07 14:23:48,852,Direct,Mobile,Chrome,Android
188003,188,294,,Page View,2024-08-07 14:26:17,1119,Direct,Mobile,Chrome,Android
188004,188,294,89.0,Property View,2024-08-07 14:30:44,1372,Direct,Mobile,Chrome,Android
188005,188,294,20.0,Inquiry Submission,2024-08-07 14:34:57,1570,Direct,Mobile,Chrome,Android
189000,189,13,57.0,Click,2024-08-06 11:41:22,216,Direct,Tablet,Edge,Android
189001,189,13,57.0,Inquiry Submission,2024-08-06 11:44:58,403,Direct,Tablet,Edge,Android
189002,189,13,18.0,Property View,2024-08-06 11:48:05,612,Direct,Tablet,Edge,Android
189003,189,13,,Page View,2024-08-06 11:51:34,1085,Direct,Tablet,Edge,Android
189004,189,13,11.0,Inquiry Submission,2024-08-06 11:59:27,1333,Direct,Tablet,Edge,Android
189005,189,13,25.0,Click,2024-08-06 12:03:35,1672,Direct,Tablet,Edge,Android
189006,189,13,,Page View,2024-08-06 12:09:14,2066,Direct,Tablet,Edge,Android
190000,190,150,45.0,Property View,2024-08-01 17:18:36,124,Email Campaign,Desktop,Safari,macOS
191000,191,491,,Page View,2024-08-04 04:48:04,175,Email Campaign,Desktop,Safari,Android
191001,191,491,56.0,Click,2024-08-04 04:50:59,404,Email Campaign,Desktop,Safari,Android
191002,191,491,87.0,Inquiry Submission,2024-08-04 04:54:48,501,Email Campaign,Desktop,Safari,Android
191003,191,491,,Page View,2024-08-04 04:56:25,955,Email Campaign,Desktop,Safari,Android
192000,192,436,35.0,Click,2024-07-28 13:44:04,70,Direct,Mobile,Firefox,Android
192001,192,436,,Page View,2024-07-28 13:45:14,483,Direct,Mobile,Firefox,Android
193000,193,423,54.0,Click,2024-08-20 09:26:45,286,Email Campaign,Mobile,Safari,Android
193001,193,423,,Page View,2024-08-20 09:31:31,685,Email Campaign,Mobile,Safari,Android
194000,194,325,85.0,Property View,2024-08-19 19:13:22,497,Direct,Tablet,Edge,Android
194001,194,325,,Page View,2024-08-19 19:21:39,1094,Direct,Tablet,Edge,Android
194002,194,325,69.0,Inquiry Submission,2024-08-19 19:31:36,1211,Direct,Tablet,Edge,Android
195000,195,24,23.0,Inquiry Submission,2024-07-27 08:59:52,198,Direct,Mobile,Firefox,Windows
195001,195,24,37.0,Property View,2024-07-27 09:03:10,402,Direct,Mobile,Firefox,Windows
195002,195,24,3.0,Property View,2024-07-27 09:06:34,502,Direct,Mobile,Firefox,Windows
195003,195,24,,Page View,2024-07-27 09:08:14,553,Direct,Mobile,Firefox,Windows
195004,195,24,76.0,Click,2024-07-27 09:09:05,888,Direct,Mobile,Firefox,Windows
195005,195,24,5.0,Click,2024-07-27 09:14:40,1330,Direct,Mobile,Firefox,Windows
195006,195,24,,Page View,2024-07-27 09:22:02,1898,Direct,Mobile,Firefox,Windows
195007,195,24,14.0,Inquiry Submission,2024-07-27 09:31:30,1946,Direct,Mobile,Firefox,Windows
195008,195,24,99.0,Inquiry Submission,2024-07-27 09:32:18,2291,Direct,Mobile,Firefox,Windows
195009,195,24,33.0,Click,2024-07-27 09:38:03,2727,Direct,Mobile,Firefox,Windows
196000,196,202,13.0,Inquiry Submission,2024-08-01 12:04:42,367,Direct,Desktop,Chrome,macOS
196001,196,202,,Page View,2024-08-01 12:10:49,716,Direct,Desktop,Chrome,macOS
196002,196,202,23.0,Property View,2024-08-01 12:16:38,926,Direct,Desktop,Chrome,macOS
196003,196,202,19.0,Inquiry Submission,2024-08-01 12:20:08,1001,Direct,Desktop,Chrome,macOS
197000,197,236,93.0,Property View,2024-08-14 01:11:53,386,Social Media,Mobile,Chrome,Windows
197001,197,236,,Page View,2024-08-14 01:18:19,671,Social Media,Mobile,Chrome,Windows
197002,197,236,23.0,Click,2024-08-14 01:23:04,1226,Social Media,Mobile,Chrome,Windows
197003,197,236,78.0,Click,2024-08-14 01:32:19,1713,Social Media,Mobile,Chrome,Windows
197004,197,236,7.0,Inquiry Submission,2024-08-14 01:40:26,1785,Social Media,Mobile,Chrome,Windows
197005,197,236,90.0,Inquiry Submission,2024-08-14 01:41:38,1847,Social Media,Mobile,Chrome,Windows
197006,197,236,55.0,Inquiry Submission,2024-08-14 01:42:40,2344,Social Media,Mobile,Chrome,Windows
198000,198,318,81.0,Click,2024-08-14 17:21:06,335,Social Media,Tablet,Edge,Android
198001,198,318,11.0,Inquiry Submission,2024-08-14 17:26:41,553,Social Media,Tablet,Edge,Android
198002,198,318,,Page View,2024-08-14 17:30:19,829,Social Media,Tablet,Edge,Android
198003,198,318,12.0,Inquiry Submission,2024-08-14 17:34:55,1054,Social Media,Tablet,Edge,Android
198004,198,318,62.0,Property View,2024-08-14 17:38:40,1246,Social Media,Tablet,Edge,Android
199000,199,481,,Page View,2024-08-06 21:08:08,550,Social Media,Desktop,Edge,iOS
199001,199,481,,Page View,2024-08-06 21:17:18,785,Social Media,Desktop,Edge,iOS
199002,199,481,,Page View,2024-08-06 21:21:13,873,Social Media,Desktop,Edge,iOS
199003,199,481,86.0,Inquiry Submission,2024-08-06 21:22:41,1160,Social Media,Desktop,Edge,iOS
199004,199,481,95.0,Property View,2024-08-06 21:27:28,1758,Social Media,Desktop,Edge,iOS
199005,199,481,69.0,Click,2024-08-06 21:37:26,2306,Social Media,Desktop,Edge,iOS
199006,199,481,42.0,Click,2024-08-06 21:46:34,2738,Social Media,Desktop,Edge,iOS
199007,199,481,,Page View,2024-08-06 21:53:46,2917,Social Media,Desktop,Edge,iOS
199008,199,481,,Page View,2024-08-06 21:56:45,3393,Social Media,Desktop,Edge,iOS
199009,199,481,,Page View,2024-08-06 22:04:41,3851,Social Media,Desktop,Edge,iOS
200000,200,334,,Page View,2024-08-13 09:31:11,117,Organic Search,Desktop,Safari,iOS
200001,200,334,73.0,Inquiry Submission,2024-08-13 09:33:08,528,Organic Search,Desktop,Safari,iOS
200002,200,334,,Page View,2024-08-13 09:39:59,792,Organic Search,Desktop,Safari,iOS
200003,200,334,3.0,Inquiry Submission,2024-08-13 09:44:23,1280,Organic Search,Desktop,Safari,iOS
200004,200,334,32.0,Inquiry Submission,2024-08-13 09:52:31,1365,Organic Search,Desktop,Safari,iOS
200005,200,334,45.0,Click,2024-08-13 09:53:56,1492,Organic Search,Desktop,Safari,iOS
201000,201,38,31.0,Inquiry Submission,2024-07-27 13:43:54,419,Referral,Mobile,Edge,Windows
201001,201,38,84.0,Property View,2024-07-27 13:50:53,559,Referral,Mobile,Edge,Windows
201002,201,38,20.0,Property View,2024-07-27 13:53:13,933,Referral,Mobile,Edge,Windows
202000,202,63,43.0,Inquiry Submission,2024-07-24 05:29:40,310,Social Media,Desktop,Chrome,macOS
202001,202,63,77.0,Click,2024-07-24 05:34:50,786,Social Media,Desktop,Chrome,macOS
202002,202,63,38.0,Property View,2024-07-24 05:42:46,1308,Social Media,Desktop,Chrome,macOS
202003,202,63,86.0,Inquiry Submission,2024-07-24 05:51:28,1829,Social Media,Desktop,Chrome,macOS
203000,203,479,56.0,Inquiry Submission,2024-07-31 02:20:31,305,Organic Search,Mobile,Safari,Android
203001,203,479,97.0,Inquiry Submission,2024-07-31 02:25:36,635,Organic Search,Mobile,Safari,Android
203002,203,479,73.0,Property View,2024-07-31 02:31:06,1141,Organic Search,Mobile,Safari,Android
203003,203,479,24.0,Click,2024-07-31 02:39:32,1384,Organic Search,Mobile,Safari,Android
204000,204,234,10.0,Click,2024-08-05 16:16:21,302,Referral,Tablet,Chrome,macOS
204001,204,234,46.0,Property View,2024-08-05 16:21:23,550,Referral,Tablet,Chrome,macOS
204002,204,234,57.0,Click,2024-08-05 16:25:31,871,Referral,Tablet,Chrome,macOS
204003,204,234,30.0,Click,2024-08-05 16:30:52,1176,Referral,Tablet,Chrome,macOS
204004,204,234,,Page View,2024-08-05 16:35:57,1394,Referral,Tablet,Chrome,macOS
204005,204,234,,Page View,2024-08-05 16:39:35,1760,Referral,Tablet,Chrome,macOS
204006,204,234,,Page View,2024-08-05 16:45:41,2205,Referral,Tablet,Chrome,macOS
204007,204,234,54.0,Click,2024-08-05 16:53:06,2678,Referral,Tablet,Chrome,macOS
204008,204,234,47.0,Inquiry Submission,2024-08-05 17:00:59,2904,Referral,Tablet,Chrome,macOS
204009,204,234,,Page View,2024-08-05 17:04:45,3473,Referral,Tablet,Chrome,macOS
205000,205,100,1.0,Property View,2024-07-22 14:33:27,124,Organic Search,Desktop,Firefox,Windows
205001,205,100,94.0,Property View,2024-07-22 14:35:31,633,Organic Search,Desktop,Firefox,Windows
205002,205,100,2.0,Property View,2024-07-22 14:44:00,1014,Organic Search,Desktop,Firefox,Windows
206000,206,140,,Page View,2024-07-30 21:11:20,168,Referral,Desktop,Firefox,Windows
206001,206,140,66.0,Click,2024-07-30 21:14:08,723,Referral,Desktop,Firefox,Windows
206002,206,140,35.0,Click,2024-07-30 21:23:23,996,Referral,Desktop,Firefox,Windows
206003,206,140,,Page View,2024-07-30 21:27:56,1060,Referral,Desktop,Firefox,Windows
206004,206,140,,Page View,2024-07-30 21:29:00,1147,Referral,Desktop,Firefox,Windows
207000,207,278,80.0,Property View,2024-08-01 14:15:01,507,Direct,Mobile,Edge,iOS
207001,207,278,61.0,Click,2024-08-01 14:23:28,755,Direct,Mobile,Edge,iOS
207002,207,278,88.0,Click,2024-08-01 14:27:36,1045,Direct,Mobile,Edge,iOS
207003,207,278,80.0,Property View,2024-08-01 14:32:26,1278,Direct,Mobile,Edge,iOS
207004,207,278,,Page View,2024-08-01 14:36:19,1429,Direct,Mobile,Edge,iOS
208000,208,484,,Page View,2024-08-06 21:28:07,47,Direct,Tablet,Firefox,macOS
208001,208,484,55.0,Property View,2024-08-06 21:28:54,136,Direct,Tablet,Firefox,macOS
208002,208,484,23.0,Property View,2024-08-06 21:30:23,471,Direct,Tablet,Firefox,macOS
208003,208,484,81.0,Inquiry Submission,2024-08-06 21:35:58,928,Direct,Tablet,Firefox,macOS
208004,208,484,43.0,Click,2024-08-06 21:43:35,1093,Direct,Tablet,Firefox,macOS
208005,208,484,26.0,Inquiry Submission,2024-08-06 21:46:20,1238,Direct,Tablet,Firefox,macOS
208006,208,484,18.0,Inquiry Submission,2024-08-06 21:48:45,1599,Direct,Tablet,Firefox,macOS
208007,208,484,67.0,Property View,2024-08-06 21:54:46,1833,Direct,Tablet,Firefox,macOS
208008,208,484,30.0,Inquiry Submission,2024-08-06 21:58:40,2421,Direct,Tablet,Firefox,macOS
208009,208,484,22.0,Inquiry Submission,2024-08-06 22:08:28,2647,Direct,Tablet,Firefox,macOS
209000,209,157,17.0,Property View,2024-07-26 06:59:45,515,Organic Search,Mobile,Chrome,macOS
210000,210,378,12.0,Property View,2024-08-16 16:46:23,79,Direct,Desktop,Edge,iOS
210001,210,378,74.0,Inquiry Submission,2024-08-16 16:47:42,542,Direct,Desktop,Edge,iOS
210002,210,378,69.0,Property View,2024-08-16 16:55:25,852,Direct,Desktop,Edge,iOS
210003,210,378,47.0,Inquiry Submission,2024-08-16 17:00:35,1192,Direct,Desktop,Edge,iOS
210004,210,378,,Page View,2024-08-16 17:06:15,1349,Direct,Desktop,Edge,iOS
211000,211,105,38.0,Click,2024-08-02 03:39:21,383,Social Media,Desktop,Firefox,iOS
211001,211,105,,Page View,2024-08-02 03:45:44,963,Social Media,Desktop,Firefox,iOS
211002,211,105,67.0,Inquiry Submission,2024-08-02 03:55:24,1455,Social Media,Desktop,Firefox,iOS
211003,211,105,19.0,Inquiry Submission,2024-08-02 04:03:36,1807,Social Media,Desktop,Firefox,iOS
212000,212,207,69.0,Inquiry Submission,2024-07-23 23:31:01,38,Social Media,Mobile,Safari,Android
212001,212,207,,Page View,2024-07-23 23:31:39,320,Social Media,Mobile,Safari,Android
212002,212,207,71.0,Inquiry Submission,2024-07-23 23:36:21,828,Social Media,Mobile,Safari,Android
212003,212,207,80.0,Property View,2024-07-23 23:44:49,1350,Social Media,Mobile,Safari,Android
212004,212,207,100.0,Property View,2024-07-23 23:53:31,1589,Social Media,Mobile,Safari,Android
212005,212,207,92.0,Property View,2024-07-23 23:57:30,1667,Social Media,Mobile,Safari,Android
213000,213,493,10.0,Inquiry Submission,2024-08-17 05:21:46,531,Social Media,Mobile,Chrome,macOS
213001,213,493,96.0,Property View,2024-08-17 05:30:37,692,Social Media,Mobile,Chrome,macOS
213002,213,493,69.0,Click,2024-08-17 05:33:18,1235,Social Media,Mobile,Chrome,macOS
213003,213,493,,Page View,2024-08-17 05:42:21,1627,Social Media,Mobile,Chrome,macOS
213004,213,493,,Page View,2024-08-17 05:48:53,2014,Social Media,Mobile,Chrome,macOS
213005,213,493,,Page View,2024-08-17 05:55:20,2437,Social Media,Mobile,Chrome,macOS
213006,213,493,40.0,Click,2024-08-17 06:02:23,2600,Social Media,Mobile,Chrome,macOS
213007,213,493,67.0,Property View,2024-08-17 06:05:06,2919,Social Media,Mobile,Chrome,macOS
213008,213,493,54.0,Click,2024-08-17 06:10:25,3163,Social Media,Mobile,Chrome,macOS
213009,213,493,56.0,Property View,2024-08-17 06:14:29,3635,Social Media,Mobile,Chrome,macOS
214000,214,388,,Page View,2024-07-29 20:52:41,172,Social Media,Mobile,Edge,iOS
214001,214,388,75.0,Property View,2024-07-29 20:55:33,413,Social Media,Mobile,Edge,iOS
214002,214,388,60.0,Inquiry Submission,2024-07-29 20:59:34,482,Social Media,Mobile,Edge,iOS
214003,214,388,81.0,Click,2024-07-29 21:00:43,628,Social Media,Mobile,Edge,iOS
214004,214,388,34.0,Click,2024-07-29 21:03:09,775,Social Media,Mobile,Edge,iOS
215000,215,82,44.0,Property View,2024-08-20 18:17:25,514,Organic Search,Desktop,Chrome,iOS
215001,215,82,,Page View,2024-08-20 18:25:59,796,Organic Search,Desktop,Chrome,iOS
215002,215,82,4.0,Click,2024-08-20 18:30:41,1138,Organic Search,Desktop,Chrome,iOS
215003,215,82,,Page View,2024-08-20 18:36:23,1392,Organic Search,Desktop,Chrome,iOS
215004,215,82,,Page View,2024-08-20 18:40:37,1816,Organic Search,Desktop,Chrome,iOS
215005,215,82,99.0,Inquiry Submission,2024-08-20 18:47:41,1928,Organic Search,Desktop,Chrome,iOS
215006,215,82,60.0,Click,2024-08-20 18:49:33,2231,Organic Search,Desktop,Chrome,iOS
215007,215,82,,Page View,2024-08-20 18:54:36,2524,Organic Search,Desktop,Chrome,iOS
215008,215,82,52.0,Inquiry Submission,2024-08-20 18:59:29,2714,Organic Search,Desktop,Chrome,iOS
215009,215,82,42.0,Click,2024-08-20 19:02:39,2777,Organic Search,Desktop,Chrome,iOS
216000,216,139,,Page View,2024-08-11 14:19:02,582,Referral,Desktop,Chrome,macOS
216001,216,139,87.0,Inquiry Submission,2024-08-11 14:28:44,1051,Referral,Desktop,Chrome,macOS
216002,216,139,59.0,Property View,2024-08-11 14:36:33,1507,Referral,Desktop,Chrome,macOS
216003,216,139,,Page View,2024-08-11 14:44:09,1540,Referral,Desktop,Chrome,macOS
216004,216,139,,Page View,2024-08-11 14:44:42,2102,Referral,Desktop,Chrome,macOS
216005,216,139,,Page View,2024-08-11 14:54:04,2649,Referral,Desktop,Chrome,macOS
217000,217,19,,Page View,2024-07-26 02:35:42,418,Organic Search,Tablet,Firefox,iOS
218000,218,247,,Page View,2024-08-18 14:53:10,192,Referral,Mobile,Safari,Windows
218001,218,247,11.0,Inquiry Submission,2024-08-18 14:56:22,712,Referral,Mobile,Safari,Windows
218002,218,247,75.0,Inquiry Submission,2024-08-18 15:05:02,1154,Referral,Mobile,Safari,Windows
218003,218,247,43.0,Inquiry Submission,2024-08-18 15:12:24,1219,Referral,Mobile,Safari,Windows
219000,219,264,64.0,Click,2024-08-07 22:19:34,422,Referral,Tablet,Firefox,iOS
219001,219,264,14.0,Inquiry Submission,2024-08-07 22:26:36,779,Referral,Tablet,Firefox,iOS
219002,219,264,77.0,Property View,2024-08-07 22:32:33,1155,Referral,Tablet,Firefox,iOS
219003,219,264,90.0,Inquiry Submission,2024-08-07 22:38:49,1631,Referral,Tablet,Firefox,iOS
219004,219,264,26.0,Inquiry Submission,2024-08-07 22:46:45,2063,Referral,Tablet,Firefox,iOS
219005,219,264,31.0,Click,2024-08-07 22:53:57,2581,Referral,Tablet,Firefox,iOS
219006,219,264,55.0,Property View,2024-08-07 23:02:35,2846,Referral,Tablet,Firefox,iOS
219007,219,264,57.0,Click,2024-08-07 23:07:00,3004,Referral,Tablet,Firefox,iOS
219008,219,264,28.0,Click,2024-08-07 23:09:38,3178,Referral,Tablet,Firefox,iOS
220000,220,61,86.0,Inquiry Submission,2024-08-16 02:07:12,251,Email Campaign,Tablet,Firefox,Windows
220001,220,61,63.0,Inquiry Submission,2024-08-16 02:11:23,461,Email Campaign,Tablet,Firefox,Windows
220002,220,61,72.0,Inquiry Submission,2024-08-16 02:14:53,1058,Email Campaign,Tablet,Firefox,Windows
220003,220,61,,Page View,2024-08-16 02:24:50,1154,Email Campaign,Tablet,Firefox,Windows
220004,220,61,64.0,Click,2024-08-16 02:26:26,1615,Email Campaign,Tablet,Firefox,Windows
220005,220,61,6.0,Property View,2024-08-16 02:34:07,1822,Email Campaign,Tablet,Firefox,Windows
220006,220,61,19.0,Inquiry Submission,2024-08-16 02:37:34,1917,Email Campaign,Tablet,Firefox,Windows
220007,220,61,20.0,Inquiry Submission,2024-08-16 02:39:09,2175,Email Campaign,Tablet,Firefox,Windows
221000,221,175,11.0,Click,2024-08-17 16:36:24,485,Direct,Desktop,Firefox,macOS
222000,222,159,83.0,Inquiry Submission,2024-08-04 17:11:15,457,Email Campaign,Mobile,Safari,macOS
222001,222,159,71.0,Property View,2024-08-04 17:18:52,828,Email Campaign,Mobile,Safari,macOS
222002,222,159,46.0,Inquiry Submission,2024-08-04 17:25:03,1329,Email Campaign,Mobile,Safari,macOS
222003,222,159,,Page View,2024-08-04 17:33:24,1446,Email Campaign,Mobile,Safari,macOS
222004,222,159,,Page View,2024-08-04 17:35:21,1806,Email Campaign,Mobile,Safari,macOS
222005,222,159,13.0,Click,2024-08-04 17:41:21,1996,Email Campaign,Mobile,Safari,macOS
222006,222,159,4.0,Inquiry Submission,2024-08-04 17:44:31,2174,Email Campaign,Mobile,Safari,macOS
223000,223,83,6.0,Click,2024-07-27 06:34:12,501,Direct,Tablet,Edge,Android
223001,223,83,2.0,Inquiry Submission,2024-07-27 06:42:33,852,Direct,Tablet,Edge,Android
223002,223,83,21.0,Inquiry Submission,2024-07-27 06:48:24,922,Direct,Tablet,Edge,Android
223003,223,83,58.0,Property View,2024-07-27 06:49:34,1289,Direct,Tablet,Edge,Android
223004,223,83,,Page View,2024-07-27 06:55:41,1711,Direct,Tablet,Edge,Android
223005,223,83,,Page View,2024-07-27 07:02:43,2071,Direct,Tablet,Edge,Android
223006,223,83,16.0,Click,2024-07-27 07:08:43,2403,Direct,Tablet,Edge,Android
223007,223,83,,Page View,2024-07-27 07:14:15,2895,Direct,Tablet,Edge,Android
223008,223,83,23.0,Click,2024-07-27 07:22:27,3006,Direct,Tablet,Edge,Android
224000,224,365,99.0,Property View,2024-08-02 21:45:03,476,Social Media,Desktop,Chrome,iOS
224001,224,365,56.0,Property View,2024-08-02 21:52:59,673,Social Media,Desktop,Chrome,iOS
224002,224,365,56.0,Click,2024-08-02 21:56:16,770,Social Media,Desktop,Chrome,iOS
224003,224,365,19.0,Property View,2024-08-02 21:57:53,1337,Social Media,Desktop,Chrome,iOS
224004,224,365,48.0,Property View,2024-08-02 22:07:20,1881,Social Media,Desktop,Chrome,iOS
224005,224,365,39.0,Property View,2024-08-02 22:16:24,1986,Social Media,Desktop,Chrome,iOS
